date,country,cases,deaths,vaccination_rate,mobility,daily_cases,case_growth_rate,7_day_moving_average,vaccination_ratio,mobility_change
2021-02-10,Azerbaijan,231509,3167,0.0,,147.0,0.8963414634146342,127.42857142857143,0.0,
2021-02-11,Azerbaijan,231649,3170,0.0,,140.0,0.9523809523809523,125.71428571428571,0.0,
2021-02-12,Azerbaijan,231840,3173,0.0,,191.0,1.3642857142857143,133.28571428571428,0.0,
2021-02-13,Azerbaijan,231995,3178,0.0,,155.0,0.8115183246073299,139.0,0.0,
2021-02-14,Azerbaijan,232123,3180,0.0,,128.0,0.8258064516129032,138.42857142857142,0.0,
2021-02-15,Azerbaijan,232197,3183,0.0,,74.0,0.578125,142.71428571428572,0.0,
2021-02-16,Azerbaijan,232337,3185,0.0,,140.0,1.8918918918918919,139.28571428571428,0.0,
2021-02-17,Azerbaijan,232491,3187,0.0,,154.0,1.1,140.28571428571428,0.0,
2021-02-18,Azerbaijan,232636,3190,0.0,,145.0,0.9415584415584416,141.0,0.0,
2021-02-19,Azerbaijan,232829,3193,0.0,,193.0,1.3310344827586207,141.28571428571428,0.0,
2021-02-20,Azerbaijan,232973,3195,0.0,,144.0,0.7461139896373057,139.71428571428572,0.0,
2021-02-21,Azerbaijan,233129,3198,0.0,,156.0,1.0833333333333333,143.71428571428572,0.0,
2021-02-22,Azerbaijan,233201,3202,0.0,,72.0,0.46153846153846156,143.42857142857142,0.0,
2021-02-23,Azerbaijan,233424,3204,0.0,,223.0,3.0972222222222223,155.28571428571428,0.0,
2021-02-24,Azerbaijan,233644,3206,0.0,,220.0,0.9865470852017937,164.71428571428572,0.0,
2021-02-25,Azerbaijan,233770,3209,0.0,,126.0,0.5727272727272728,162.0,0.0,
2021-02-26,Azerbaijan,233989,3213,0.0,,219.0,1.7380952380952381,165.71428571428572,0.0,
2021-02-27,Azerbaijan,234267,3218,0.0,,278.0,1.269406392694064,184.85714285714286,0.0,
2021-02-28,Azerbaijan,234537,3220,0.0,,270.0,0.9712230215827338,201.14285714285714,0.0,
2021-03-01,Azerbaijan,234662,3223,0.0,,125.0,0.46296296296296297,208.71428571428572,0.0,
2021-03-02,Azerbaijan,235014,3225,0.0,,352.0,2.816,227.14285714285714,0.0,
2021-03-03,Azerbaijan,235333,3230,0.0,,319.0,0.90625,241.28571428571428,0.0,
2021-03-04,Azerbaijan,235647,3232,0.0,,314.0,0.9843260188087775,268.14285714285717,0.0,
2021-03-05,Azerbaijan,236012,3235,0.0,,365.0,1.1624203821656052,289.0,0.0,
2021-03-06,Azerbaijan,236365,3238,0.0,,353.0,0.9671232876712329,299.7142857142857,0.0,
2021-03-07,Azerbaijan,236768,3241,0.0,,403.0,1.141643059490085,318.7142857142857,0.0,
2021-03-08,Azerbaijan,236963,3247,0.0,,195.0,0.4838709677419355,328.7142857142857,0.0,
2021-03-09,Azerbaijan,237260,3250,0.0,,297.0,1.523076923076923,320.85714285714283,0.0,
2021-03-10,Azerbaijan,237775,3257,0.0,,515.0,1.734006734006734,348.85714285714283,0.0,
2021-03-11,Azerbaijan,238383,3262,0.0,,608.0,1.1805825242718446,390.85714285714283,0.0,
2021-03-12,Azerbaijan,238959,3268,0.0,,576.0,0.9473684210526315,421.0,0.0,
2021-03-13,Azerbaijan,239692,3276,0.0,,733.0,1.2725694444444444,475.2857142857143,0.0,
2021-03-14,Azerbaijan,240295,3282,0.0,,603.0,0.8226466575716235,503.85714285714283,0.0,
2021-03-15,Azerbaijan,240671,3286,0.0,,376.0,0.6235489220563848,529.7142857142857,0.0,
2021-03-16,Azerbaijan,241651,3298,0.0,,980.0,2.606382978723404,627.2857142857143,0.0,
2021-03-17,Azerbaijan,242491,3307,0.0,,840.0,0.8571428571428571,673.7142857142857,0.0,
2021-03-18,Azerbaijan,243424,3314,0.0,,933.0,1.1107142857142858,720.1428571428571,0.0,
2021-03-19,Azerbaijan,244303,3325,0.0,,879.0,0.9421221864951769,763.4285714285714,0.0,
2021-03-20,Azerbaijan,245490,3339,0.0,,1187.0,1.3503981797497155,828.2857142857143,0.0,
2021-03-21,Azerbaijan,246304,3351,0.0,,814.0,0.6857624262847515,858.4285714285714,0.0,
2021-03-22,Azerbaijan,246974,3366,0.0,,670.0,0.8230958230958231,900.4285714285714,0.0,
2021-03-23,Azerbaijan,248307,3384,0.0,,1333.0,1.98955223880597,950.8571428571429,0.0,
2021-03-24,Azerbaijan,249492,3404,0.0,,1185.0,0.8889722430607652,1000.1428571428571,0.0,
2021-03-25,Azerbaijan,250921,3421,0.0,,1429.0,1.2059071729957807,1071.0,0.0,
2021-03-26,Azerbaijan,252680,3445,0.0,,1759.0,1.230930720783765,1196.7142857142858,0.0,
2021-03-27,Azerbaijan,254370,3464,0.0,,1690.0,0.9607731665719159,1268.5714285714287,0.0,
2021-03-28,Azerbaijan,256201,3491,0.0,,1831.0,1.0834319526627219,1413.857142857143,0.0,
2021-03-29,Azerbaijan,257330,3513,0.0,,1129.0,0.616602949208083,1479.4285714285713,0.0,
2021-03-30,Azerbaijan,259476,3538,0.0,,2146.0,1.9007971656333038,1595.5714285714287,0.0,
2021-03-31,Azerbaijan,261713,3567,0.0,,2237.0,1.0424044734389561,1745.857142857143,0.0,
2021-04-01,Azerbaijan,263961,3593,2.88,,2248.0,1.0049172999552973,1862.857142857143,0.0288,
2021-04-02,Azerbaijan,266322,3617,3.08,,2361.0,1.0502669039145907,1948.857142857143,0.0308,
2021-04-03,Azerbaijan,268174,3648,3.31,,1852.0,0.7844133841592545,1972.0,0.0331,
2021-04-04,Azerbaijan,270735,3677,3.44,,2561.0,1.382829373650108,2076.285714285714,0.0344,
2021-04-05,Azerbaijan,271834,3711,3.45,,1099.0,0.42912924638812966,2072.0,0.0345,
2021-04-06,Azerbaijan,273869,3743,3.58,,2035.0,1.851683348498635,2056.1428571428573,0.0358,
2021-04-07,Azerbaijan,276464,3780,3.73,,2595.0,1.2751842751842752,2107.285714285714,0.0373,
2021-04-08,Azerbaijan,279181,3811,3.83,,2717.0,1.0470134874759152,2174.285714285714,0.0383,
2021-04-09,Azerbaijan,281387,3846,3.91,,2206.0,0.8119249171880751,2152.1428571428573,0.0391,
2021-04-10,Azerbaijan,283579,3879,4.0,,2192.0,0.9936536718041704,2200.714285714286,0.04,
2021-04-11,Azerbaijan,285993,3915,4.04,,2414.0,1.1012773722627738,2179.714285714286,0.0404,
2021-04-12,Azerbaijan,287144,3944,4.04,,1151.0,0.4768019884009942,2187.1428571428573,0.0404,
2021-04-13,Azerbaijan,289601,3978,4.1,,2457.0,2.1346655082536925,2247.4285714285716,0.040999999999999995,
2021-04-14,Azerbaijan,291894,4009,4.15,,2293.0,0.9332519332519332,2204.285714285714,0.0415,
2021-04-15,Azerbaijan,294211,4045,4.19,,2317.0,1.0104666375926734,2147.1428571428573,0.04190000000000001,
2021-04-16,Azerbaijan,296374,4077,4.25,,2163.0,0.9335347432024169,2141.0,0.0425,
2021-04-17,Azerbaijan,298522,4107,4.3,,2148.0,0.9930651872399445,2134.714285714286,0.043,
2021-04-18,Azerbaijan,300666,4140,4.33,,2144.0,0.9981378026070763,2096.1428571428573,0.0433,
2021-04-19,Azerbaijan,301661,4169,4.33,,995.0,0.46408582089552236,2073.8571428571427,0.0433,
2021-04-20,Azerbaijan,303858,4203,4.37,,2197.0,2.208040201005025,2036.7142857142858,0.0437,
2021-04-21,Azerbaijan,305933,4235,4.42,,2075.0,0.94446973145198,2005.5714285714287,0.044199999999999996,
2021-04-22,Azerbaijan,307980,4274,4.48,,2047.0,0.9865060240963855,1967.0,0.044800000000000006,
2021-04-23,Azerbaijan,309789,4307,4.54,,1809.0,0.8837322911577918,1916.4285714285713,0.0454,
2021-04-24,Azerbaijan,311465,4342,4.61,,1676.0,0.9264787175234936,1849.0,0.0461,
2021-04-25,Azerbaijan,313006,4371,4.67,,1541.0,0.9194510739856802,1762.857142857143,0.0467,
2021-04-26,Azerbaijan,313812,4402,4.67,,806.0,0.5230369889682025,1735.857142857143,0.0467,
2021-04-27,Azerbaijan,315119,4429,4.76,,1307.0,1.6215880893300247,1608.7142857142858,0.047599999999999996,
2021-04-28,Azerbaijan,316521,4461,4.85,,1402.0,1.0726855394032135,1512.5714285714287,0.048499999999999995,
2021-04-29,Azerbaijan,317913,4490,4.94,,1392.0,0.992867332382311,1419.0,0.049400000000000006,
2021-04-30,Azerbaijan,319109,4517,5.04,,1196.0,0.8591954022988506,1331.4285714285713,0.0504,
2021-05-01,Azerbaijan,320322,4538,5.15,,1213.0,1.0142140468227425,1265.2857142857142,0.051500000000000004,
2021-05-02,Azerbaijan,321380,4561,5.23,,1058.0,0.8722176422093982,1196.2857142857142,0.052300000000000006,
2021-05-03,Azerbaijan,321798,4580,0.0,,418.0,0.3950850661625709,1140.857142857143,0.0,
2021-05-04,Azerbaijan,322761,4597,5.37,,963.0,2.3038277511961724,1091.7142857142858,0.0537,
2021-05-05,Azerbaijan,323841,4617,5.58,,1080.0,1.1214953271028036,1045.7142857142858,0.0558,
2021-05-06,Azerbaijan,324685,4635,5.81,,844.0,0.7814814814814814,967.4285714285714,0.0581,
2021-05-07,Azerbaijan,325407,4650,6.09,,722.0,0.8554502369668247,899.7142857142857,0.060899999999999996,
2021-05-08,Azerbaijan,326056,4666,6.37,,649.0,0.8988919667590027,819.1428571428571,0.0637,
2021-05-09,Azerbaijan,326716,4680,6.58,,660.0,1.0169491525423728,762.2857142857143,0.0658,
2021-05-10,Azerbaijan,327087,4698,6.58,,371.0,0.5621212121212121,755.5714285714286,0.0658,
2021-05-11,Azerbaijan,327601,4713,6.72,,514.0,1.38544474393531,691.4285714285714,0.0672,
2021-05-12,Azerbaijan,328159,4726,6.88,,558.0,1.0856031128404668,616.8571428571429,0.0688,
2021-05-13,Azerbaijan,328668,4742,7.04,,509.0,0.9121863799283154,569.0,0.0704,
2021-05-14,Azerbaijan,328994,4754,7.14,,326.0,0.6404715127701375,512.4285714285714,0.07139999999999999,
2021-05-15,Azerbaijan,329371,4768,7.25,,377.0,1.156441717791411,473.57142857142856,0.0725,
2021-05-16,Azerbaijan,329843,4779,7.38,,472.0,1.2519893899204244,446.7142857142857,0.0738,
2021-05-17,Azerbaijan,330269,4792,0.0,,426.0,0.902542372881356,454.57142857142856,0.0,
2021-05-18,Azerbaijan,330701,4802,7.65,,432.0,1.0140845070422535,442.85714285714283,0.0765,
2021-05-19,Azerbaijan,331040,4814,7.81,,339.0,0.7847222222222222,411.57142857142856,0.0781,
2021-05-20,Azerbaijan,331477,4828,7.95,,437.0,1.289085545722714,401.2857142857143,0.0795,
2021-05-21,Azerbaijan,331883,4839,8.06,,406.0,0.9290617848970252,412.7142857142857,0.0806,
2021-05-22,Azerbaijan,332235,4851,8.17,,352.0,0.8669950738916257,409.14285714285717,0.0817,
2021-05-23,Azerbaijan,332454,4860,8.23,,219.0,0.6221590909090909,373.0,0.0823,
2021-05-24,Azerbaijan,332610,4867,8.23,,156.0,0.7123287671232876,334.42857142857144,0.0823,
2021-05-25,Azerbaijan,332894,4877,8.33,,284.0,1.8205128205128205,313.2857142857143,0.0833,
2021-05-26,Azerbaijan,333097,4885,8.41,,203.0,0.7147887323943662,293.85714285714283,0.08410000000000001,
2021-05-27,Azerbaijan,333317,4891,8.5,,220.0,1.083743842364532,262.85714285714283,0.085,
2021-05-28,Azerbaijan,333559,4896,8.59,,242.0,1.1,239.42857142857142,0.0859,
2021-05-29,Azerbaijan,333723,4903,8.64,,164.0,0.6776859504132231,212.57142857142858,0.0864,
2021-05-30,Azerbaijan,333864,4907,8.69,,141.0,0.8597560975609756,201.42857142857142,0.08689999999999999,
2021-05-31,Azerbaijan,333956,4913,8.69,,92.0,0.6524822695035462,192.28571428571428,0.08689999999999999,
2021-06-01,Azerbaijan,334132,4921,8.76,,176.0,1.9130434782608696,176.85714285714286,0.0876,
2021-06-02,Azerbaijan,334288,4926,8.83,,156.0,0.8863636363636364,170.14285714285714,0.0883,
2021-06-03,Azerbaijan,334416,4929,8.88,,128.0,0.8205128205128205,157.0,0.0888,
2021-06-04,Azerbaijan,334539,4933,8.93,,123.0,0.9609375,140.0,0.08929999999999999,
2021-06-05,Azerbaijan,334647,4936,8.99,,108.0,0.8780487804878049,132.0,0.08990000000000001,
2021-06-06,Azerbaijan,334715,4941,9.03,,68.0,0.6296296296296297,121.57142857142857,0.09029999999999999,
2021-06-07,Azerbaijan,334747,4945,9.03,,32.0,0.47058823529411764,113.0,0.09029999999999999,
2021-06-08,Azerbaijan,334849,4947,9.08,,102.0,3.1875,102.42857142857143,0.0908,
2021-06-09,Azerbaijan,334917,4948,9.13,,68.0,0.6666666666666666,89.85714285714286,0.0913,
2021-06-10,Azerbaijan,334992,4951,9.17,,75.0,1.1029411764705883,82.28571428571429,0.0917,
2021-06-11,Azerbaijan,335065,4951,9.21,,73.0,0.9733333333333334,75.14285714285714,0.09210000000000002,
2021-06-12,Azerbaijan,335126,4953,9.26,,61.0,0.8356164383561644,68.42857142857143,0.0926,
2021-06-13,Azerbaijan,335171,4953,9.31,,45.0,0.7377049180327869,65.14285714285714,0.0931,
2021-06-14,Azerbaijan,335196,4955,9.31,,25.0,0.5555555555555556,64.14285714285714,0.0931,
2021-06-15,Azerbaijan,335264,4958,9.4,,68.0,2.72,59.285714285714285,0.094,
2021-06-16,Azerbaijan,335291,4959,9.46,,27.0,0.39705882352941174,53.42857142857143,0.0946,
2021-06-17,Azerbaijan,335339,4959,9.59,,48.0,1.7777777777777777,49.57142857142857,0.0959,
2021-06-18,Azerbaijan,335399,4961,9.72,,60.0,1.25,47.714285714285715,0.09720000000000001,
2021-06-19,Azerbaijan,335437,4961,0.0,,38.0,0.6333333333333333,44.42857142857143,0.0,
2021-06-20,Azerbaijan,335493,4962,10.04,,56.0,1.4736842105263157,46.0,0.10039999999999999,
2021-06-21,Azerbaijan,335521,4963,10.04,,28.0,0.5,46.42857142857143,0.10039999999999999,
2021-06-22,Azerbaijan,335568,4963,10.24,,47.0,1.6785714285714286,43.42857142857143,0.1024,
2021-06-23,Azerbaijan,335625,4965,10.45,,57.0,1.2127659574468086,47.714285714285715,0.1045,
2021-06-24,Azerbaijan,335676,4965,10.73,,51.0,0.8947368421052632,48.142857142857146,0.1073,
2021-06-25,Azerbaijan,335741,4967,11.08,,65.0,1.2745098039215685,48.857142857142854,0.1108,
2021-06-26,Azerbaijan,335796,4967,11.41,,55.0,0.8461538461538461,51.285714285714285,0.11410000000000001,
2021-06-27,Azerbaijan,335836,4968,11.68,,40.0,0.7272727272727273,49.0,0.1168,
2021-06-28,Azerbaijan,335874,4970,11.68,,38.0,0.95,50.42857142857143,0.1168,
2021-06-29,Azerbaijan,335961,4973,12.05,,87.0,2.289473684210526,56.142857142857146,0.12050000000000001,
2021-06-30,Azerbaijan,336047,4974,12.51,,86.0,0.9885057471264368,60.285714285714285,0.1251,
2021-07-01,Azerbaijan,336122,4975,12.94,,75.0,0.872093023255814,63.714285714285715,0.1294,
2021-07-02,Azerbaijan,336223,4977,13.32,,101.0,1.3466666666666667,68.85714285714286,0.1332,
2021-07-03,Azerbaijan,336318,4977,13.7,,95.0,0.9405940594059405,74.57142857142857,0.13699999999999998,
2021-07-04,Azerbaijan,336417,4978,13.98,,99.0,1.0421052631578946,83.0,0.1398,
2021-07-05,Azerbaijan,336479,4978,13.98,,62.0,0.6262626262626263,86.42857142857143,0.1398,
2021-07-06,Azerbaijan,336557,4978,14.32,,78.0,1.2580645161290323,85.14285714285714,0.1432,
2021-07-07,Azerbaijan,336684,4979,14.62,,127.0,1.6282051282051282,91.0,0.1462,
2021-07-08,Azerbaijan,336788,4980,14.93,,104.0,0.8188976377952756,95.14285714285714,0.1493,
2021-07-09,Azerbaijan,336962,4982,15.23,,174.0,1.6730769230769231,105.57142857142857,0.1523,
2021-07-10,Azerbaijan,337098,4984,15.54,,136.0,0.7816091954022989,111.42857142857143,0.15539999999999998,
2021-07-11,Azerbaijan,337254,4984,15.77,,156.0,1.1470588235294117,119.57142857142857,0.1577,
2021-07-12,Azerbaijan,337323,4987,15.77,,69.0,0.4423076923076923,120.57142857142857,0.1577,
2021-07-13,Azerbaijan,337456,4988,16.07,,133.0,1.9275362318840579,128.42857142857142,0.1607,
2021-07-14,Azerbaijan,337602,4988,16.3,,146.0,1.0977443609022557,131.14285714285714,0.163,
2021-07-15,Azerbaijan,337801,4990,16.53,,199.0,1.3630136986301369,144.71428571428572,0.1653,
2021-07-16,Azerbaijan,337970,4990,16.75,,169.0,0.8492462311557789,144.0,0.1675,
2021-07-17,Azerbaijan,338183,4991,16.96,,213.0,1.2603550295857988,155.0,0.1696,
2021-07-18,Azerbaijan,338438,4992,17.15,,255.0,1.1971830985915493,169.14285714285714,0.17149999999999999,
2021-07-19,Azerbaijan,338586,4994,17.15,,148.0,0.5803921568627451,180.42857142857142,0.17149999999999999,
2021-07-20,Azerbaijan,338837,4994,17.3,,251.0,1.695945945945946,197.28571428571428,0.17300000000000001,
2021-07-21,Azerbaijan,339062,4998,17.39,,225.0,0.896414342629482,208.57142857142858,0.1739,
2021-07-22,Azerbaijan,339274,4999,17.51,,212.0,0.9422222222222222,210.42857142857142,0.1751,
2021-07-23,Azerbaijan,339645,5002,0.0,,371.0,1.75,239.28571428571428,0.0,
2021-07-24,Azerbaijan,340057,5002,18.18,,412.0,1.110512129380054,267.7142857142857,0.1818,
2021-07-25,Azerbaijan,340443,5006,18.44,,386.0,0.9368932038834952,286.42857142857144,0.1844,
2021-07-26,Azerbaijan,340715,5009,18.44,,272.0,0.7046632124352331,304.14285714285717,0.1844,
2021-07-27,Azerbaijan,341183,5011,18.79,,468.0,1.7205882352941178,335.14285714285717,0.18789999999999998,
2021-07-28,Azerbaijan,341933,5014,19.14,,750.0,1.6025641025641026,410.14285714285717,0.19140000000000001,
2021-07-29,Azerbaijan,342548,5019,19.51,,615.0,0.82,467.7142857142857,0.19510000000000002,
2021-07-30,Azerbaijan,343216,5022,19.87,,668.0,1.0861788617886179,510.14285714285717,0.19870000000000002,
2021-07-31,Azerbaijan,343849,5023,20.2,,633.0,0.9476047904191617,541.7142857142857,0.20199999999999999,
2021-08-01,Azerbaijan,344520,5027,20.44,,671.0,1.0600315955766193,582.4285714285714,0.20440000000000003,
2021-08-02,Azerbaijan,344951,5030,20.44,,431.0,0.6423248882265276,605.1428571428571,0.20440000000000003,
2021-08-03,Azerbaijan,345882,5034,20.73,,931.0,2.160092807424594,671.2857142857143,0.2073,
2021-08-04,Azerbaijan,346878,5039,20.99,,996.0,1.0698174006444683,706.4285714285714,0.20989999999999998,
2021-08-05,Azerbaijan,348074,5043,21.22,,1196.0,1.2008032128514057,789.4285714285714,0.2122,
2021-08-06,Azerbaijan,349316,5051,0.0,,1242.0,1.0384615384615385,871.4285714285714,0.0,
2021-08-07,Azerbaijan,350605,5056,21.64,,1289.0,1.037842190016103,965.1428571428571,0.2164,
2021-08-08,Azerbaijan,351825,5063,21.8,,1220.0,0.9464701318851824,1043.5714285714287,0.218,
2021-08-09,Azerbaijan,352926,5072,21.8,,1101.0,0.9024590163934426,1139.2857142857142,0.218,
2021-08-10,Azerbaijan,354662,5084,21.99,,1736.0,1.5767484105358764,1254.2857142857142,0.21989999999999998,
2021-08-11,Azerbaijan,357058,5095,22.2,,2396.0,1.380184331797235,1454.2857142857142,0.222,
2021-08-12,Azerbaijan,359732,5109,22.4,,2674.0,1.1160267111853088,1665.4285714285713,0.22399999999999998,
2021-08-13,Azerbaijan,361501,5125,22.58,,1769.0,0.6615557217651459,1740.7142857142858,0.22579999999999997,
2021-08-14,Azerbaijan,365009,5138,22.77,,3508.0,1.9830412662521197,2057.714285714286,0.22769999999999999,
2021-08-15,Azerbaijan,368002,5153,22.92,,2993.0,0.8531927023945268,2311.0,0.22920000000000001,
2021-08-16,Azerbaijan,369853,5170,22.92,,1851.0,0.618443033745406,2418.1428571428573,0.22920000000000001,
2021-08-17,Azerbaijan,373175,5188,23.1,,3322.0,1.7947055645596974,2644.714285714286,0.231,
2021-08-18,Azerbaijan,377304,5208,23.23,,4129.0,1.2429259482239614,2892.285714285714,0.2323,
2021-08-19,Azerbaijan,380918,5231,23.33,,3614.0,0.8752724630661177,3026.5714285714284,0.23329999999999998,
2021-08-20,Azerbaijan,384886,5252,23.44,,3968.0,1.0979524073049254,3340.714285714286,0.23440000000000003,
2021-08-21,Azerbaijan,388437,5279,23.58,,3551.0,0.8949092741935484,3346.8571428571427,0.23579999999999998,
2021-08-22,Azerbaijan,391506,5308,23.72,,3069.0,0.8642635877217685,3357.714285714286,0.2372,
2021-08-23,Azerbaijan,394451,5340,23.72,,2945.0,0.9595959595959596,3514.0,0.2372,
2021-08-24,Azerbaijan,398034,5370,23.92,,3583.0,1.2166383701188455,3551.285714285714,0.23920000000000002,
2021-08-25,Azerbaijan,401828,5403,24.18,,3794.0,1.0588891989952554,3503.4285714285716,0.2418,
2021-08-26,Azerbaijan,405542,5434,24.47,,3714.0,0.9789140748550342,3517.714285714286,0.2447,
2021-08-27,Azerbaijan,409745,5469,24.76,,4203.0,1.131663974151858,3551.285714285714,0.24760000000000001,
2021-08-28,Azerbaijan,413986,5512,0.0,,4241.0,1.0090411610754224,3649.8571428571427,0.0,
2021-08-29,Azerbaijan,417996,5553,25.53,,4010.0,0.9455317142183447,3784.285714285714,0.2553,
2021-08-30,Azerbaijan,421103,5592,25.54,,3107.0,0.7748129675810473,3807.4285714285716,0.2554,
2021-08-31,Azerbaijan,424891,5636,25.99,,3788.0,1.2191824911490183,3836.714285714286,0.25989999999999996,
2021-09-01,Azerbaijan,428736,5677,26.37,,3845.0,1.0150475184794086,3844.0,0.2637,
2021-09-02,Azerbaijan,432495,5722,26.74,,3759.0,0.9776332899869961,3850.4285714285716,0.26739999999999997,
2021-09-03,Azerbaijan,436257,5760,27.11,,3762.0,1.0007980845969673,3787.4285714285716,0.2711,
2021-09-04,Azerbaijan,439562,5800,27.46,,3305.0,0.878522062732589,3653.714285714286,0.2746,
2021-09-05,Azerbaijan,442872,5842,27.77,,3310.0,1.0015128593040847,3553.714285714286,0.2777,
2021-09-06,Azerbaijan,445278,5879,27.77,,2406.0,0.7268882175226586,3453.5714285714284,0.2777,
2021-09-07,Azerbaijan,447725,5920,28.15,,2447.0,1.017040731504572,3262.0,0.2815,
2021-09-08,Azerbaijan,447725,5920,0.0,,0.0,0.0,2712.714285714286,0.0,
2021-09-09,Azerbaijan,447725,5920,28.85,,0.0,,2175.714285714286,0.28850000000000003,
2021-09-10,Azerbaijan,455044,6031,29.23,,7319.0,,2683.8571428571427,0.2923,
2021-09-11,Azerbaijan,455044,6031,0.0,,0.0,0.0,2211.714285714286,0.0,
2021-09-12,Azerbaijan,455044,6031,29.96,,0.0,,1738.857142857143,0.29960000000000003,
2021-09-13,Azerbaijan,461249,6134,29.96,,6205.0,,2281.5714285714284,0.29960000000000003,
2021-09-14,Azerbaijan,463326,6167,30.41,,2077.0,0.3347300564061241,2228.714285714286,0.3041,
2021-09-15,Azerbaijan,463326,6167,30.84,,0.0,0.0,2228.714285714286,0.3084,
2021-09-16,Azerbaijan,467173,6227,31.24,,3847.0,,2778.285714285714,0.3124,
2021-09-17,Azerbaijan,467173,6227,0.0,,0.0,0.0,1732.7142857142858,0.0,
2021-09-18,Azerbaijan,467173,6227,0.0,,0.0,,1732.7142857142858,0.0,
2021-09-19,Azerbaijan,467173,6227,32.41,,0.0,,1732.7142857142858,0.32409999999999994,
2021-09-20,Azerbaijan,473459,6327,32.42,,6286.0,,1744.2857142857142,0.32420000000000004,
2021-09-21,Azerbaijan,475053,6353,32.89,,1594.0,0.2535793827553293,1675.2857142857142,0.3289,
2021-09-22,Azerbaijan,476409,6370,33.35,,1356.0,0.8506900878293601,1869.0,0.3335,
2021-09-23,Azerbaijan,477587,6394,33.8,,1178.0,0.8687315634218289,1487.7142857142858,0.33799999999999997,
2021-09-24,Azerbaijan,478715,6415,34.22,,1128.0,0.9575551782682513,1648.857142857143,0.3422,
2021-09-25,Azerbaijan,479814,6433,34.69,,1099.0,0.974290780141844,1805.857142857143,0.3469,
2021-09-26,Azerbaijan,480843,6457,35.1,,1029.0,0.9363057324840764,1952.857142857143,0.35100000000000003,
2021-09-27,Azerbaijan,481401,6476,35.11,,558.0,0.5422740524781341,1134.5714285714287,0.35109999999999997,
2021-09-28,Azerbaijan,481401,6476,0.0,,0.0,0.0,906.8571428571429,0.0,
2021-09-29,Azerbaijan,483128,6513,36.11,,1727.0,,959.8571428571429,0.3611,
2021-09-30,Azerbaijan,483902,6525,36.61,,774.0,0.4481760277938622,902.1428571428571,0.3661,
2021-10-01,Azerbaijan,484591,6543,37.12,,689.0,0.8901808785529716,839.4285714285714,0.3712,
2021-10-02,Azerbaijan,485275,6559,37.55,,684.0,0.9927431059506531,780.1428571428571,0.37549999999999994,
2021-10-03,Azerbaijan,485987,6573,37.93,,712.0,1.04093567251462,734.8571428571429,0.37929999999999997,
2021-10-04,Azerbaijan,486378,6584,37.94,,391.0,0.5491573033707865,711.0,0.37939999999999996,
2021-10-05,Azerbaijan,487204,6599,38.34,,826.0,2.112531969309463,829.0,0.3834,
2021-10-06,Azerbaijan,488213,6611,38.66,,1009.0,1.221549636803874,726.4285714285714,0.38659999999999994,
2021-10-07,Azerbaijan,488213,6611,0.0,,0.0,0.0,615.8571428571429,0.0,
2021-10-08,Azerbaijan,490130,6638,39.19,,1917.0,,791.2857142857143,0.39189999999999997,
2021-10-09,Azerbaijan,491147,6654,39.44,,1017.0,0.5305164319248826,838.8571428571429,0.3944,
2021-10-10,Azerbaijan,492179,6664,39.66,,1032.0,1.0147492625368733,884.5714285714286,0.39659999999999995,
2021-10-11,Azerbaijan,492790,6677,39.66,,611.0,0.5920542635658915,916.0,0.39659999999999995,
2021-10-12,Azerbaijan,494067,6692,39.91,,1277.0,2.090016366612111,980.4285714285714,0.39909999999999995,
2021-10-13,Azerbaijan,495332,6709,0.0,,1265.0,0.990602975724354,1017.0,0.0,
2021-10-14,Azerbaijan,496780,6720,40.33,,1448.0,1.1446640316205534,1223.857142857143,0.4033,
2021-10-15,Azerbaijan,498630,6734,40.51,,1850.0,1.2776243093922652,1214.2857142857142,0.40509999999999996,
2021-10-16,Azerbaijan,498630,6734,0.0,,0.0,0.0,1069.0,0.0,
2021-10-17,Azerbaijan,502207,6765,40.84,,3577.0,,1432.5714285714287,0.40840000000000004,
2021-10-18,Azerbaijan,503452,6778,40.84,,1245.0,0.3480570310315907,1523.142857142857,0.40840000000000004,
2021-10-19,Azerbaijan,505554,6793,41.02,,2102.0,1.6883534136546186,1641.0,0.4102,
2021-10-20,Azerbaijan,507857,6809,41.19,,2303.0,1.0956232159847763,1789.2857142857142,0.4119,
2021-10-21,Azerbaijan,509862,6829,41.34,,2005.0,0.8706035605731655,1868.857142857143,0.41340000000000005,
2021-10-22,Azerbaijan,511974,6847,41.48,,2112.0,1.0533665835411472,1906.2857142857142,0.41479999999999995,
2021-10-23,Azerbaijan,514289,6869,41.62,,2315.0,1.0961174242424243,2237.0,0.41619999999999996,
2021-10-24,Azerbaijan,516325,6894,41.74,,2036.0,0.8794816414686825,2016.857142857143,0.4174,
2021-10-25,Azerbaijan,517802,6915,41.74,,1477.0,0.7254420432220039,2050.0,0.4174,
2021-10-26,Azerbaijan,520068,6939,41.88,,2266.0,1.5341909275558565,2073.4285714285716,0.4188,
2021-10-27,Azerbaijan,522368,6966,42.0,,2300.0,1.0150044130626654,2073.0,0.42,
2021-10-28,Azerbaijan,524788,6995,42.13,,2420.0,1.0521739130434782,2132.285714285714,0.4213,
2021-10-29,Azerbaijan,526920,7021,42.26,,2132.0,0.8809917355371901,2135.1428571428573,0.4226,
